 Gain/Loss_nreal Gain/Loss_real USD USD_net time
0 0.0 0.0 1000.0 1000.0 0.0
1 -0.064 0.0 1000.0 999.936 1.0
2 -0.0464 0.0 1000.0 999.9536 2.0
3 -0.18212 0.0 1000.0 999.81788 3.0
4 -0.26744 0.0 1000.0 999.73256 4.0
5 -0.33144 0.0 1000.0 999.66856 5.0
6 -0.31212 0.0 1000.0 999.68788 6.0
7 -0.34438 0.0 1000.0 999.65562 7.0
8 -0.38897 0.0 1000.0 999.61103 8.0
9 -0.48882 0.0 1000.0 999.51118 9.0
10 -0.52047 0.0 1000.0 999.47953 10.0
11 -0.57313 0.0 1000.0 999.42687 11.0
12 -0.66805 0.0 1000.0 999.33195 12.0
13 -0.67435 0.0 1000.0 999.32565 13.0
14 -0.5968 0.0 1000.0 999.4032 14.0
15 -0.68728 0.0 1000.0 999.31272 15.0
16 -0.44061 0.0 1000.0 999.55939 16.0
17 -0.70625 0.0 1000.0 999.29375 17.0
18 -0.78285 0.0 1000.0 999.21715 18.0
19 -1.05697 0.0 1000.0 998.94303 19.0
20 -1.02349 0.0 1000.0 998.97651 20.0
21 -1.94472 0.0 1000.0 998.05528 21.0
22 -2.07004 0.0 1000.0 997.92996 22.0
23 -2.13508 0.0 1000.0 997.86492 23.0
24 -2.23962 0.0 1000.0 997.76038 24.0
25 -2.91998 0.0 1000.0 997.08002 25.0
26 -2.85193 0.0 1000.0 997.14807 26.0
27 -2.89962 0.0 1000.0 997.10038 27.0
28 -3.28785 0.0 1000.0 996.71215 28.0
29 -3.74783 0.0 1000.0 996.25217 29.0
30 -4.40671 0.0 1000.0 995.59329 30.0
31 -4.06486 0.0 1000.0 995.93514 31.0
32 -4.05918 0.0 1000.0 995.94082 32.0
33 -4.20464 0.0 1000.0 995.79536 33.0
34 -4.00375 0.0 1000.0 995.99625 34.0
35 -3.92695 0.0 1000.0 996.07305 35.0
36 -4.21359 0.0 1000.0 995.78641 36.0
37 -4.2475 0.0 1000.0 995.7525 37.0
38 -4.65206 0.0 1000.0 995.34794 38.0
39 -4.89536 0.0 1000.0 995.10464 39.0
40 -4.81167 0.0 1000.0 995.18833 40.0
41 -4.86017 0.0 1000.0 995.13983 41.0
42 -4.42397 0.0 1000.0 995.57603 42.0
43 -4.43752 0.0 1000.0 995.56248 43.0
44 -4.54229 0.0 1000.0 995.45771 44.0
45 -4.35427 0.0 1000.0 995.64573 45.0
46 -4.39037 0.0 1000.0 995.60963 46.0
47 -4.56605 0.0 1000.0 995.43395 47.0
48 -5.025 0.0 1000.0 994.975 48.0
49 -5.18769 0.0 1000.0 994.81231 49.0
50 -5.51484 0.0 1000.0 994.48516 50.0
51 -5.1777 0.0 1000.0 994.8223 51.0
52 -5.25824 0.0 1000.0 994.74176 52.0
53 -5.67722 0.0 1000.0 994.32278 53.0
54 -5.96902 0.0 1000.0 994.03098 54.0
55 -5.4428 0.0 1000.0 994.5572 55.0
56 -5.77997 0.0 1000.0 994.22003 56.0
57 -6.25039 0.0 1000.0 993.74961 57.0
58 -6.78807 0.0 1000.0 993.21193 58.0
59 -7.77211 0.0 1000.0 992.22789 59.0
60 -8.10024 0.0 1000.0 991.89976 60.0
61 -7.93919 0.0 1000.0 992.06081 61.0
62 -8.2131 0.0 1000.0 991.7869 62.0
63 -7.19372 0.0 1000.0 992.80628 63.0
64 -7.3504 0.0 1000.0 992.6496 64.0
65 -7.70381 0.0 1000.0 992.29619 65.0
66 -8.71197 0.0 1000.0 991.28803 66.0
67 -9.72781 0.0 1000.0 990.27219 67.0
68 -9.69463 0.0 1000.0 990.30537 68.0
69 -9.93453 0.0 1000.0 990.06547 69.0
70 -9.16958 0.0 1000.0 990.83042 70.0
71 -9.0298 0.0 1000.0 990.9702 71.0
72 -9.16262 0.0 1000.0 990.83738 72.0
73 -8.57735 0.0 1000.0 991.42265 73.0
74 -7.28757 0.0 1000.0 992.71243 74.0
75 -7.69783 0.0 1000.0 992.30217 75.0
76 -8.04639 0.0 1000.0 991.95361 76.0
77 -7.45036 0.0 1000.0 992.54964 77.0
78 -7.08108 0.0 1000.0 992.91892 78.0
79 -8.9648 0.0 1000.0 991.0352 79.0
80 -9.43465 0.0 1000.0 990.56535 80.0
81 -9.23277 0.0 1000.0 990.76723 81.0
82 -9.93115 0.0 1000.0 990.06885 82.0
83 -9.97824 0.0 1000.0 990.02176 83.0
84 -10.92438 0.0 1000.0 989.07562 84.0
85 -10.55758 0.0 1000.0 989.44242 85.0
86 -10.70726 0.0 1000.0 989.29274 86.0
87 -10.95598 0.0 1000.0 989.04402 87.0
88 -11.73452 0.0 1000.0 988.26548 88.0
89 -11.66775 0.0 1000.0 988.33225 89.0
90 -11.21861 0.0 1000.0 988.78139 90.0
91 -11.10539 0.0 1000.0 988.89461 91.0
92 -11.04286 0.0 1000.0 988.95714 92.0
93 -11.17585 0.0 1000.0 988.82415 93.0
94 -11.46237 0.0 1000.0 988.53763 94.0
95 -11.88529 0.0 1000.0 988.11471 95.0
96 -14.45134 0.0 1000.0 985.54866 96.0
97 -12.87152 0.0 1000.0 987.12848 97.0
98 -12.64459 0.0 1000.0 987.35541 98.0
99 -13.28209 0.0 1000.0 986.71791 99.0
100 -15.36782 0.0 1000.0 984.63218 100.0
101 -15.81823 0.0 1000.0 984.18177 101.0
102 -22.35225 0.0 1000.0 977.64775 102.0
103 -22.42091 0.0 1000.0 977.57909 103.0
104 -18.11299 0.0 1000.0 981.88701 104.0
105 -19.63594 0.0 1000.0 980.36406 105.0
106 -21.52021 0.0 1000.0 978.47979 106.0
107 -21.92189 0.0 1000.0 978.07811 107.0
108 -21.83212 0.0 1000.0 978.16788 108.0
109 -20.23246 0.0 1000.0 979.76754 109.0
110 -21.35354 0.0 1000.0 978.64646 110.0
111 -22.20434 0.0 1000.0 977.79566 111.0
112 -21.5372 0.0 1000.0 978.4628 112.0
113 -21.06684 0.0 1000.0 978.93316 113.0
114 -20.68282 0.0 1000.0 979.31718 114.0
115 -21.70813 0.0 1000.0 978.29187 115.0
116 -21.06145 0.0 1000.0 978.93855 116.0
117 -21.55292 0.0 1000.0 978.44708 117.0
118 -21.66836 0.0 1000.0 978.33164 118.0
119 -21.84817 0.0 1000.0 978.15183 119.0
120 -22.97454 0.0 1000.0 977.02546 120.0
121 -22.86355 0.0 1000.0 977.13645 121.0
122 -22.15622 0.0 1000.0 977.84378 122.0
123 -20.68546 0.0 1000.0 979.31454 123.0
124 -21.33204 0.0 1000.0 978.66796 124.0
125 -22.409 0.0 1000.0 977.591 125.0
126 -22.51491 0.0 1000.0 977.48509 126.0
127 -22.32597 0.0 1000.0 977.67403 127.0
128 -23.48433 0.0 1000.0 976.51567 128.0
129 -23.73924 0.0 1000.0 976.26076 129.0
130 -23.03259 0.0 1000.0 976.96741 130.0
131 -21.57198 0.0 1000.0 978.42802 131.0
132 -20.1663 0.0 1000.0 979.8337 132.0
133 -21.05491 0.0 1000.0 978.94509 133.0
134 -20.48191 0.0 1000.0 979.51809 134.0
135 -18.64219 0.0 1000.0 981.35781 135.0
136 -18.38133 0.0 1000.0 981.61867 136.0
137 -18.07137 0.0 1000.0 981.92863 137.0
138 -19.29904 0.0 1000.0 980.70096 138.0
139 -20.16866 0.0 1000.0 979.83134 139.0
140 -19.54848 0.0 1000.0 980.45152 140.0
141 -22.52897 0.0 1000.0 977.47103 141.0
142 -23.44099 0.0 1000.0 976.55901 142.0
143 -24.09769 0.0 1000.0 975.90231 143.0
144 -21.8555 0.0 1000.0 978.1445 144.0
145 -21.47018 0.0 1000.0 978.52982 145.0
146 -23.79579 0.0 1000.0 976.20421 146.0
147 -22.79218 0.0 1000.0 977.20782 147.0
148 -22.76907 0.0 1000.0 977.23093 148.0
149 -25.34885 0.0 1000.0 974.65115 149.0
150 -25.52186 0.0 1000.0 974.47814 150.0
151 -25.41974 0.0 1000.0 974.58026 151.0
152 -25.02707 0.0 1000.0 974.97293 152.0
153 -24.6672 0.0 1000.0 975.3328 153.0
154 -24.51422 0.0 1000.0 975.48578 154.0
155 -24.36665 0.0 1000.0 975.63335 155.0
156 -23.20835 0.0 1000.0 976.79165 156.0
157 -24.09042 0.0 1000.0 975.90958 157.0
158 -24.59318 0.0 1000.0 975.40682 158.0
159 -24.64227 0.0 1000.0 975.35773 159.0
160 -25.03877 0.0 1000.0 974.96123 160.0
161 -25.81718 0.0 1000.0 974.18282 161.0
162 -25.02727 0.0 1000.0 974.97273 162.0
163 -25.34673 0.0 1000.0 974.65327 163.0
164 -25.54178 0.0 1000.0 974.45822 164.0
165 -23.55022 0.0 1000.0 976.44978 165.0
166 -22.2989 0.0 1000.0 977.7011 166.0
167 -20.60058 0.0 1000.0 979.39942 167.0
168 -22.52467 0.0 1000.0 977.47533 168.0
169 -23.06522 0.0 1000.0 976.93478 169.0
170 -22.58762 0.0 1000.0 977.41238 170.0
171 -22.31797 0.0 1000.0 977.68203 171.0
172 -21.72635 0.0 1000.0 978.27365 172.0
173 -23.33569 0.0 1000.0 976.66431 173.0
174 -23.92114 0.0 1000.0 976.07886 174.0
175 -23.92727 0.0 1000.0 976.07273 175.0
176 -24.05573 0.0 1000.0 975.94427 176.0
177 -26.26405 0.0 1000.0 973.73595 177.0
178 -26.62432 0.0 1000.0 973.37568 178.0
179 -25.80651 0.0 1000.0 974.19349 179.0
180 -25.50594 0.0 1000.0 974.49406 180.0
181 -27.98316 0.0 1000.0 972.01684 181.0
182 -30.55313 0.0 1000.0 969.44687 182.0
183 -31.31673 0.0 1000.0 968.68327 183.0
184 -32.05176 0.0 1000.0 967.94824 184.0
185 -32.63402 0.0 1000.0 967.36598 185.0
186 -30.62891 0.0 1000.0 969.37109 186.0
187 -25.13416 0.0 1000.0 974.86584 187.0
188 -24.48675 0.0 1000.0 975.51325 188.0
189 -24.14238 0.0 1000.0 975.85762 189.0
190 -24.46781 0.0 1000.0 975.53219 190.0
191 -23.32793 0.0 1000.0 976.67207 191.0
192 -26.07129 0.0 1000.0 973.92871 192.0
193 -24.53626 0.0 1000.0 975.46374 193.0
194 -21.67151 0.0 1000.0 978.32849 194.0
195 -22.19394 0.0 1000.0 977.80606 195.0
196 -24.02381 0.0 1000.0 975.97619 196.0
197 -24.38267 0.0 1000.0 975.61733 197.0
198 -23.83158 0.0 1000.0 976.16842 198.0
199 -23.96658 0.0 1000.0 976.03342 199.0
200 -23.86082 0.0 1000.0 976.13918 200.0
201 -24.1427 0.0 1000.0 975.8573 201.0
202 -24.35314 0.0 1000.0 975.64686 202.0
203 -25.28678 0.0 1000.0 974.71322 203.0
204 -26.50628 0.0 1000.0 973.49372 204.0
205 -27.9772 0.0 1000.0 972.0228 205.0
206 -28.97244 0.0 1000.0 971.02756 206.0
207 -25.15427 0.0 1000.0 974.84573 207.0
208 -23.94729 0.0 1000.0 976.05271 208.0
209 -28.11097 0.0 1000.0 971.88903 209.0
210 -25.73408 0.0 1000.0 974.26592 210.0
211 -24.44124 0.0 1000.0 975.55876 211.0
212 -30.04379 0.0 1000.0 969.95621 212.0
213 -29.38043 0.0 1000.0 970.61957 213.0
214 -29.76841 0.0 1000.0 970.23159 214.0
215 -29.75188 0.0 1000.0 970.24812 215.0
216 -27.55606 0.0 1000.0 972.44394 216.0
217 -27.24505 0.0 1000.0 972.75495 217.0
218 -27.37031 0.0 1000.0 972.62969 218.0
219 -30.37068 0.0 1000.0 969.62932 219.0
220 -30.90421 0.0 1000.0 969.09579 220.0
221 -35.01642 0.0 1000.0 964.98358 221.0
222 -32.10466 0.0 1000.0 967.89534 222.0
223 -32.77957 0.0 1000.0 967.22043 223.0
224 -32.51792 0.0 1000.0 967.48208 224.0
225 -31.99952 0.0 1000.0 968.00048 225.0
226 -31.27419 0.0 1000.0 968.72581 226.0
227 -31.33422 0.0 1000.0 968.66578 227.0
228 -31.21611 0.0 1000.0 968.78389 228.0
229 -31.67997 0.0 1000.0 968.32003 229.0
230 -35.08487 0.0 1000.0 964.91513 230.0
231 -35.29049 0.0 1000.0 964.70951 231.0
232 -35.70118 0.0 1000.0 964.29882 232.0
233 -35.69357 0.0 1000.0 964.30643 233.0
234 -35.58247 0.0 1000.0 964.41753 234.0
235 -36.74383 0.0 1000.0 963.25617 235.0
236 -36.01292 0.0 1000.0 963.98708 236.0
237 -34.82367 0.0 1000.0 965.17633 237.0
238 -35.40182 0.0 1000.0 964.59818 238.0
239 -36.17053 0.0 1000.0 963.82947 239.0
240 -34.53515 0.0 1000.0 965.46485 240.0
241 -37.49014 0.0 1000.0 962.50986 241.0
242 -36.27356 0.0 1000.0 963.72644 242.0
243 -36.90845 0.0 1000.0 963.09155 243.0
244 -39.61801 0.0 1000.0 960.38199 244.0
245 -38.22836 0.0 1000.0 961.77164 245.0
246 -36.57278 0.0 1000.0 963.42722 246.0
247 -34.87976 0.0 1000.0 965.12024 247.0
248 -35.10696 0.0 1000.0 964.89304 248.0
249 -35.33773 0.0 1000.0 964.66227 249.0
250 -36.70127 0.0 1000.0 963.29873 250.0
251 -32.27909 0.0 1000.0 967.72091 251.0
252 -35.2764 0.0 1000.0 964.7236 252.0
253 -31.36723 0.0 1000.0 968.63277 253.0
254 -32.08365 0.0 1000.0 967.91635 254.0
255 -35.38511 0.0 1000.0 964.61489 255.0
256 -35.56968 0.0 1000.0 964.43032 256.0
257 -35.73944 0.0 1000.0 964.26056 257.0
258 -33.93629 0.0 1000.0 966.06371 258.0
259 -34.3045 0.0 1000.0 965.6955 259.0
260 -35.6878 0.0 1000.0 964.3122 260.0
261 -35.29792 0.0 1000.0 964.70208 261.0
262 -33.84289 0.0 1000.0 966.15711 262.0
263 -34.75779 0.0 1000.0 965.24221 263.0
264 -35.37874 0.0 1000.0 964.62126 264.0
265 -34.77663 0.0 1000.0 965.22337 265.0
266 -36.33399 0.0 1000.0 963.66601 266.0
267 -36.74223 0.0 1000.0 963.25777 267.0
268 -35.42262 0.0 1000.0 964.57738 268.0
269 -35.26375 0.0 1000.0 964.73625 269.0
270 -36.72565 0.0 1000.0 963.27435 270.0
271 -34.39671 0.0 1000.0 965.60329 271.0
272 -36.10531 0.0 1000.0 963.89469 272.0
273 -36.20004 0.0 1000.0 963.79996 273.0
274 -39.37875 0.0 1000.0 960.62125 274.0
275 -40.15104 0.0 1000.0 959.84896 275.0
276 -39.92952 0.0 1000.0 960.07048 276.0
277 -40.06869 0.0 1000.0 959.93131 277.0
278 -42.79314 0.0 1000.0 957.20686 278.0
279 -44.00228 0.0 1000.0 955.99772 279.0
280 -44.00854 0.0 1000.0 955.99146 280.0
281 -41.64056 0.0 1000.0 958.35944 281.0
282 -41.09599 0.0 1000.0 958.90401 282.0
283 -37.33921 0.0 1000.0 962.66079 283.0
284 -36.88336 0.0 1000.0 963.11664 284.0
285 -37.43666 0.0 1000.0 962.56334 285.0
286 -37.193 0.0 1000.0 962.807 286.0
287 -36.40092 0.0 1000.0 963.59908 287.0
288 -37.40628 0.0 1000.0 962.59372 288.0
289 -39.90562 0.0 1000.0 960.09438 289.0
290 -40.82354 0.0 1000.0 959.17646 290.0
291 -40.82425 0.0 1000.0 959.17575 291.0
292 -38.27846 0.0 1000.0 961.72154 292.0
293 -36.50065 0.0 1000.0 963.49935 293.0
294 -37.03036 0.0 1000.0 962.96964 294.0
295 -32.41871 0.0 1000.0 967.58129 295.0
296 -40.33271 0.0 1000.0 959.66729 296.0
297 -39.96432 0.0 1000.0 960.03568 297.0
298 -40.8626 0.0 1000.0 959.1374 298.0
299 -40.39203 0.0 1000.0 959.60797 299.0
300 -40.56266 0.0 1000.0 959.43734 300.0
301 -42.01391 0.0 1000.0 957.98609 301.0
302 -42.22704 0.0 1000.0 957.77296 302.0
303 -42.23654 0.0 1000.0 957.76346 303.0
304 -42.56802 0.0 1000.0 957.43198 304.0
305 -42.93377 0.0 1000.0 957.06623 305.0
306 -43.05269 0.0 1000.0 956.94731 306.0
307 -41.75066 0.0 1000.0 958.24934 307.0
308 -40.47026 0.0 1000.0 959.52974 308.0
309 -40.67848 0.0 1000.0 959.32152 309.0
310 -39.82616 0.0 1000.0 960.17384 310.0
311 -44.04836 0.0 1000.0 955.95164 311.0
312 -44.31789 0.0 1000.0 955.68211 312.0
313 -44.52422 0.0 1000.0 955.47578 313.0
314 -44.44822 0.0 1000.0 955.55178 314.0
315 -43.03949 0.0 1000.0 956.96051 315.0
316 -44.1981 0.0 1000.0 955.8019 316.0
317 -46.45286 0.0 1000.0 953.54714 317.0
318 -46.42095 0.0 1000.0 953.57905 318.0
319 -47.16838 0.0 1000.0 952.83162 319.0
320 -47.15285 0.0 1000.0 952.84715 320.0
321 -48.22514 0.0 1000.0 951.77486 321.0
322 -49.76587 0.0 1000.0 950.23413 322.0
323 -50.05086 0.0 1000.0 949.94914 323.0
324 -49.37418 0.0 1000.0 950.62582 324.0
325 -41.01765 0.0 1000.0 958.98235 325.0
326 -45.53069 0.0 1000.0 954.46931 326.0
327 -45.7427 0.0 1000.0 954.2573 327.0
328 -46.67257 0.0 1000.0 953.32743 328.0
329 -48.52218 0.0 1000.0 951.47782 329.0
330 -48.28975 0.0 1000.0 951.71025 330.0
331 -42.26868 0.0 1000.0 957.73132 331.0
332 -49.13658 0.0 1000.0 950.86342 332.0
333 -48.86911 0.0 1000.0 951.13089 333.0
334 -48.77503 0.0 1000.0 951.22497 334.0
335 -51.35727 0.0 1000.0 948.64273 335.0
336 -51.11787 0.0 1000.0 948.88213 336.0
337 -51.49694 0.0 1000.0 948.50306 337.0
338 -48.7013 0.0 1000.0 951.2987 338.0
339 -49.35349 0.0 1000.0 950.64651 339.0
340 -49.05848 0.0 1000.0 950.94152 340.0
341 -48.95046 0.0 1000.0 951.04954 341.0
342 -47.64608 0.0 1000.0 952.35392 342.0
343 -47.18446 0.0 1000.0 952.81554 343.0
344 -45.50169 0.0 1000.0 954.49831 344.0
345 -46.24762 0.0 1000.0 953.75238 345.0
346 -46.35515 0.0 1000.0 953.64485 346.0
347 -48.81908 0.0 1000.0 951.18092 347.0
348 -47.87493 0.0 1000.0 952.12507 348.0
349 -43.64556 0.0 1000.0 956.35444 349.0
350 -44.01325 0.0 1000.0 955.98675 350.0
351 -49.64677 0.0 1000.0 950.35323 351.0
352 -51.25694 0.0 1000.0 948.74306 352.0
353 -52.88199 0.0 1000.0 947.11801 353.0
354 -52.47553 0.0 1000.0 947.52447 354.0
355 -52.36118 0.0 1000.0 947.63882 355.0
356 -53.47838 0.0 1000.0 946.52162 356.0
357 -53.39858 0.0 1000.0 946.60142 357.0
358 -52.57285 0.0 1000.0 947.42715 358.0
359 -52.25365 0.0 1000.0 947.74635 359.0
360 -52.44098 0.0 1000.0 947.55902 360.0
361 -52.60058 0.0 1000.0 947.39942 361.0
362 -52.76018 0.0 1000.0 947.23982 362.0
363 -52.98941 0.0 1000.0 947.01059 363.0
364 -50.09969 0.0 1000.0 949.90031 364.0
365 -53.62781 0.0 1000.0 946.37219 365.0
366 -52.26989 0.0 1000.0 947.73011 366.0
367 -51.74923 0.0 1000.0 948.25077 367.0
368 -51.16693 0.0 1000.0 948.83307 368.0
369 -50.45551 0.0 1000.0 949.54449 369.0
370 -50.98947 0.0 1000.0 949.01053 370.0
371 -51.73947 0.0 1000.0 948.26053 371.0
372 -51.0143 0.0 1000.0 948.9857 372.0
373 -57.13239 0.0 1000.0 942.86761 373.0
374 -56.44173 0.0 1000.0 943.55827 374.0
375 -54.64781 0.0 1000.0 945.35219 375.0
376 -53.71775 0.0 1000.0 946.28225 376.0
377 -56.69865 0.0 1000.0 943.30135 377.0
378 -56.06025 0.0 1000.0 943.93975 378.0
379 -56.80279 0.0 1000.0 943.19721 379.0
380 -56.23104 0.0 1000.0 943.76896 380.0
381 -58.5845 0.0 1000.0 941.4155 381.0
382 -58.22702 0.0 1000.0 941.77298 382.0
383 -59.79239 0.0 1000.0 940.20761 383.0
384 -56.66312 0.0 1000.0 943.33688 384.0
385 -51.61084 0.0 1000.0 948.38916 385.0
386 -52.64534 0.0 1000.0 947.35466 386.0
387 -49.76037 0.0 1000.0 950.23963 387.0
388 -49.89887 0.0 1000.0 950.10113 388.0
389 -52.14239 0.0 1000.0 947.85761 389.0
390 -50.69525 0.0 1000.0 949.30475 390.0
391 -47.75896 0.0 1000.0 952.24104 391.0
392 -45.0901 0.0 1000.0 954.9099 392.0
393 -46.72476 0.0 1000.0 953.27524 393.0
394 -47.88416 0.0 1000.0 952.11584 394.0
395 -48.01603 0.0 1000.0 951.98397 395.0
396 -49.17833 0.0 1000.0 950.82167 396.0
397 -48.48786 0.0 1000.0 951.51214 397.0
398 -48.43579 0.0 1000.0 951.56421 398.0
399 -48.19639 0.0 1000.0 951.80361 399.0
400 -46.70743 0.0 1000.0 953.29257 400.0
401 -47.42563 0.0 1000.0 952.57437 401.0
402 -48.56412 0.0 1000.0 951.43588 402.0
403 -47.56142 0.0 1000.0 952.43858 403.0
404 -47.39485 0.0 1000.0 952.60515 404.0
405 -45.64603 0.0 1000.0 954.35397 405.0
406 -46.48849 0.0 1000.0 953.51151 406.0
407 -46.00969 0.0 1000.0 953.99031 407.0
408 -44.52084 0.0 1000.0 955.47916 408.0
409 -44.21558 0.0 1000.0 955.78442 409.0
410 -44.02825 0.0 1000.0 955.97175 410.0
411 -44.83861 0.0 1000.0 955.16139 411.0
412 -47.29704 0.0 1000.0 952.70296 412.0
413 -46.17984 0.0 1000.0 953.82016 413.0
414 -46.37448 0.0 1000.0 953.62552 414.0
415 -46.24261 0.0 1000.0 953.75739 415.0
416 -46.22185 0.0 1000.0 953.77815 416.0
417 -47.13876 0.0 1000.0 952.86124 417.0
418 -47.56549 0.0 1000.0 952.43451 418.0
419 -46.40221 0.0 1000.0 953.59779 419.0
420 -41.01645 0.0 1000.0 958.98355 420.0
421 -38.04953 0.0 1000.0 961.95047 421.0
422 -35.51578 0.0 1000.0 964.48422 422.0
423 -36.1997 2.16565 1002.16565 965.96595 423.0
424 -35.70662 2.16565 1002.16565 966.45903 424.0
425 -35.76277 2.16565 1002.16565 966.40288 425.0
426 -36.33906 2.16565 1002.16565 965.82659 426.0
427 -33.2525 2.16565 1002.16565 968.91315 427.0
428 -32.57257 2.16565 1002.16565 969.59308 428.0
429 -32.94071 2.16565 1002.16565 969.22494 429.0
430 -32.20432 2.16565 1002.16565 969.96133 430.0
431 -32.94459 2.16565 1002.16565 969.22106 431.0
432 -32.79442 2.16565 1002.16565 969.37123 432.0
433 -33.09102 2.16565 1002.16565 969.07463 433.0
434 -33.39112 2.16565 1002.16565 968.77453 434.0
435 -34.34297 2.16565 1002.16565 967.82268 435.0
436 -34.03069 2.16565 1002.16565 968.13496 436.0
437 -33.01609 2.16565 1002.16565 969.14956 437.0
438 -31.90491 2.16565 1002.16565 970.26074 438.0
439 -34.60356 2.16565 1002.16565 967.56209 439.0
440 -37.99518 2.16565 1002.16565 964.17047 440.0
441 -37.52725 2.16565 1002.16565 964.6384 441.0
442 -31.71155 2.16565 1002.16565 970.4541 442.0
443 -32.90297 2.16565 1002.16565 969.26268 443.0
444 -34.41764 2.16565 1002.16565 967.74801 444.0
445 -37.17606 2.16565 1002.16565 964.98959 445.0
446 -39.06049 2.16565 1002.16565 963.10516 446.0
447 -38.19503 2.16565 1002.16565 963.97062 447.0
448 -38.18769 2.16565 1002.16565 963.97796 448.0
449 -38.62063 2.16565 1002.16565 963.54502 449.0
450 -38.84025 2.16565 1002.16565 963.3254 450.0
451 -40.60564 2.16565 1002.16565 961.56001 451.0
452 -39.86062 2.16565 1002.16565 962.30503 452.0
453 -39.95565 2.16565 1002.16565 962.21 453.0
454 -39.98189 2.16565 1002.16565 962.18376 454.0
455 -39.94876 2.16565 1002.16565 962.21689 455.0
456 -40.26826 2.16565 1002.16565 961.89739 456.0
457 -39.57412 2.16565 1002.16565 962.59153 457.0
458 -38.69166 2.16565 1002.16565 963.47399 458.0
459 -39.02125 2.16565 1002.16565 963.1444 459.0
460 -37.17288 2.16565 1002.16565 964.99277 460.0
461 -37.96536 2.16565 1002.16565 964.20029 461.0
462 -38.85882 2.16565 1002.16565 963.30683 462.0
463 -38.3154 2.16565 1002.16565 963.85025 463.0
464 -40.1405 2.16565 1002.16565 962.02515 464.0
465 -40.29451 2.16565 1002.16565 961.87114 465.0
466 -41.83667 2.16565 1002.16565 960.32898 466.0
467 -40.66872 2.16565 1002.16565 961.49693 467.0
468 -40.88165 2.16565 1002.16565 961.284 468.0
469 -40.71868 2.16565 1002.16565 961.44697 469.0
470 -40.15411 2.16565 1002.16565 962.01154 470.0
471 -40.97172 2.16565 1002.16565 961.19393 471.0
472 -41.06716 2.16565 1002.16565 961.09849 472.0
473 -41.4739 2.16565 1002.16565 960.69175 473.0
474 -43.0118 2.16565 1002.16565 959.15385 474.0
475 -42.70121 2.16565 1002.16565 959.46444 475.0
476 -42.78296 2.16565 1002.16565 959.38269 476.0
477 -43.32236 2.16565 1002.16565 958.84329 477.0
478 -43.08533 2.16565 1002.16565 959.08032 478.0
479 -43.18881 2.16565 1002.16565 958.97684 479.0
480 -43.09632 2.16565 1002.16565 959.06933 480.0
481 -38.87723 2.16565 1002.16565 963.28842 481.0
482 -38.62595 2.16565 1002.16565 963.5397 482.0
483 -38.78273 2.16565 1002.16565 963.38292 483.0
484 -35.78019 2.16565 1002.16565 966.38546 484.0
485 -36.03252 2.16565 1002.16565 966.13313 485.0
486 -36.17205 2.16565 1002.16565 965.9936 486.0
487 -32.98856 2.16565 1002.16565 969.17709 487.0
488 -32.87269 2.16565 1002.16565 969.29296 488.0
489 -32.8042 2.16565 1002.16565 969.36145 489.0
490 -32.75845 2.16565 1002.16565 969.4072 490.0
491 -30.79598 2.16565 1002.16565 971.36967 491.0
492 -32.59069 2.16565 1002.16565 969.57496 492.0
493 -34.85535 2.16565 1002.16565 967.3103 493.0
494 -34.29072 2.16565 1002.16565 967.87493 494.0
495 -34.53713 2.16565 1002.16565 967.62852 495.0
496 -36.28569 2.16565 1002.16565 965.87996 496.0
497 -36.13392 2.16565 1002.16565 966.03173 497.0
498 -35.27689 2.16565 1002.16565 966.88876 498.0
499 -36.76139 2.16565 1002.16565 965.40426 499.0
500 -28.81559 2.16565 1002.16565 973.35006 500.0
501 -30.13997 2.16565 1002.16565 972.02568 501.0
502 -31.95941 2.16565 1002.16565 970.20624 502.0
503 -30.32525 2.16565 1002.16565 971.8404 503.0
504 -29.3905 2.16565 1002.16565 972.77515 504.0
505 -31.70009 2.16565 1002.16565 970.46556 505.0
506 -35.91737 2.16565 1002.16565 966.24828 506.0
507 -35.3231 2.16565 1002.16565 966.84255 507.0
508 -34.88287 2.16565 1002.16565 967.28278 508.0
509 -35.86471 2.16565 1002.16565 966.30094 509.0
510 -37.188 2.16565 1002.16565 964.97765 510.0
511 -36.24754 2.16565 1002.16565 965.91811 511.0
512 -38.02537 2.16565 1002.16565 964.14028 512.0
513 -34.92643 2.16565 1002.16565 967.23922 513.0
514 -37.59559 2.16565 1002.16565 964.57006 514.0
515 -37.51623 2.16565 1002.16565 964.64942 515.0
516 -36.61973 2.16565 1002.16565 965.54592 516.0
517 -36.31599 2.16565 1002.16565 965.84966 517.0
518 -38.95771 2.16565 1002.16565 963.20794 518.0
519 -39.68543 2.16565 1002.16565 962.48022 519.0
520 -40.96832 2.16565 1002.16565 961.19733 520.0
521 -42.353 2.16565 1002.16565 959.81265 521.0
522 -38.02203 2.16565 1002.16565 964.14362 522.0
523 -42.63813 2.16565 1002.16565 959.52752 523.0
524 -39.51002 2.16565 1002.16565 962.65563 524.0
525 -39.61198 2.16565 1002.16565 962.55367 525.0
526 -36.47846 2.16565 1002.16565 965.68719 526.0
527 -37.43501 2.16565 1002.16565 964.73064 527.0
528 -38.84522 2.16565 1002.16565 963.32043 528.0
