Gain/Loss_nreal;Gain/Loss_real;USD;USD_net;time
-808.1184199999867;35.48411000000201;94834.48411;94026.36569000002;731
-814.4974799999795;35.48411000000201;94834.48411;94019.98663000003;732
-806.2755799999887;35.48411000000201;94834.48411;94028.20853000002;733
-782.4678400000174;35.48411000000201;94834.48411;94052.01627;734
-746.1169700000087;35.48411000000201;94834.48411;94088.36714;735
-768.23346000001;35.48411000000201;94834.48411;94066.25065;736
-768.23346000001;35.48411000000201;94834.48411;94066.25065;737
-761.1534599999824;35.48411000000201;94834.48411;94073.33065000002;738
-772.6796199999937;35.48411000000201;94834.48411;94061.80449000001;739
-788.66119999998;35.48411000000201;94834.48411;94045.82291000003;740
-811.530139999999;35.48411000000201;94834.48411;94022.95397;741
-771.8180900000153;35.48411000000201;94834.48411;94062.66601999999;742
-728.2692099999914;35.48411000000201;94834.48411;94106.2149;743
-704.0552599999935;35.48411000000201;94834.48411;94130.42885000001;744
-704.0650599999924;35.48411000000201;94834.48411;94130.41905000001;745
-701.499100000003;46.09796000000061;94845.09796;94143.59886;746
-760.1295600000018;46.09796000000061;94845.09796;94084.9684;747
-741.2590299999986;46.09796000000061;94845.09796;94103.83893;748
-705.7952900000082;46.09796000000061;94845.09796;94139.30266999999;749
-706.6486300000163;46.09796000000061;94845.09796;94138.44932999999;750
-665.1360999999831;46.09796000000061;94845.09796;94179.96186000001;751
-608.573949999992;46.09796000000061;94845.09796;94236.52401000001;752
-635.4262899999895;46.09796000000061;94845.09796;94209.67167000001;753
-650.2156399999964;46.09796000000061;94845.09796;94194.88232;754
-640.6153799999931;46.09796000000061;94845.09796;94204.48258000001;755
-663.3487499999948;46.09796000000061;94845.09796;94181.74921000001;756
-702.2798499999822;46.09796000000061;94845.09796;94142.81811000002;757
-713.2343099999929;46.09796000000061;94845.09796;94131.86365;758
-718.6982899999996;46.09796000000061;94845.09796;94126.39967;759
-715.6241900000105;46.09796000000061;94845.09796;94129.47376999998;760
-733.8095200000063;46.09796000000061;94845.09796;94111.28843999999;761
-743.5741099999776;46.09796000000061;94845.09796;94101.52385000003;762
-754.9973199999881;46.09796000000061;94845.09796;94090.10064;763
-755.291109999988;46.09796000000061;94845.09796;94089.80685000001;764
-762.1978000000015;46.09796000000061;94845.09796;94082.90016;765
-753.1012000000002;46.09796000000061;94845.09796;94091.99676;766
-740.7891400000112;46.09796000000061;94845.09796;94104.30881999999;767
-768.2805300000183;46.09796000000061;94845.09796;94076.81742999998;768
-768.093310000018;46.09796000000061;94845.09796;94077.00464999999;769
-682.6458199999864;46.09796000000061;94845.09796;94162.45214000001;770
-685.868810000005;46.09796000000061;94845.09796;94159.22915;771
-667.0333200000016;46.09796000000061;94845.09796;94178.06464;772
-671.4459599999957;46.09796000000061;94845.09796;94173.652;773
-646.3827799999876;46.09796000000061;94845.09796;94198.71518000001;774
-673.8309299999755;46.09796000000061;94845.09796;94171.26703000002;775
-667.0483899999986;46.09796000000061;94845.09796;94178.04957;776
-712.74564999999;46.09796000000061;94845.09796;94132.35231;777
-701.6483900000117;46.09796000000061;94845.09796;94143.44956999998;778
-677.7338500000013;46.09796000000061;94845.09796;94167.36411;779
-683.2712700000071;46.09796000000061;94845.09796;94161.82668999999;780
-680.3842799999886;46.09796000000061;94845.09796;94164.71368000002;781
-679.1914900000106;46.09796000000061;94845.09796;94165.90646999999;782
-760.032520000007;46.09796000000061;94845.09796;94085.06543999999;783
-767.1897699999993;46.09796000000061;94845.09796;94077.90819;784
-786.4799899999941;46.09796000000061;94845.09796;94058.61797;785
-786.8544299999925;46.09796000000061;94845.09796;94058.24353;786
-836.2253100000117;46.09796000000061;94845.09796;94008.87264999999;787
-841.405220000018;46.09796000000061;94845.09796;94003.69273999998;788
-833.5256500000256;46.09796000000061;94845.09796;94011.57230999997;789
-817.743570000008;46.09796000000061;94845.09796;94027.35439;790
-814.9665600000219;46.09796000000061;94845.09796;94030.13139999998;791
-829.937389999997;46.09796000000061;94845.09796;94015.16057000001;792
-814.6147499999906;46.09796000000061;94845.09796;94030.48321;793
-818.0176499999777;46.09796000000061;94845.09796;94027.08031000002;794
-818.5878199999787;46.09796000000061;94845.09796;94026.51014000003;795
-815.680549999991;46.09796000000061;94845.09796;94029.41741000001;796
-812.5381499999845;46.09796000000061;94845.09796;94032.55981000002;797
-867.4817999999913;46.09796000000061;94845.09796;93977.61616;798
-885.7631500000086;46.09796000000061;94845.09796;93959.33480999999;799
-874.8159800000299;46.09796000000061;94845.09796;93970.28197999997;800
-879.3508699999927;46.09796000000061;94845.09796;93965.74709;801
-879.989219999994;46.09796000000061;94845.09796;93965.10874000001;802
-855.7543299999925;46.09796000000061;94845.09796;93989.34363;803
-855.8819999999934;46.09796000000061;94845.09796;93989.21596;804
-878.9306800000177;46.09796000000061;94845.09796;93966.16727999998;805
-848.9898099999963;46.09796000000061;94845.09796;93996.10815;806
-855.4526800000032;46.09796000000061;94845.09796;93989.64528;807
-868.9229700000249;46.09796000000061;94845.09796;93976.17498999997;808
-879.7221000000235;46.09796000000061;94845.09796;93965.37585999997;809
-898.4980500000191;46.09796000000061;94845.09796;93946.59990999998;810
-913.7941500000172;46.09796000000061;94845.09796;93931.30380999998;811
-953.067880000017;46.09796000000061;94845.09796;93892.03007999998;812
-937.7496200000174;46.09796000000061;94845.09796;93907.34833999998;813
-933.1210899999891;46.09796000000061;94845.09796;93911.97687000001;814
-991.2097499999957;46.09796000000061;94845.09796;93853.88821;815
-977.8862999999736;46.09796000000061;94845.09796;93867.21166000003;816
-990.1606799999884;46.09796000000061;94845.09796;93854.93728000001;817
-948.0669400000031;46.09796000000061;94845.09796;93897.03102;818
-913.7938000000203;46.09796000000061;94845.09796;93931.30415999999;819
-908.8070900000116;46.09796000000061;94845.09796;93936.29086999998;820
-914.9163399999748;46.09796000000061;94845.09796;93930.18162000002;821
-905.0165199999834;46.09796000000061;94845.09796;93940.08144000001;822
-870.1386900000018;46.09796000000061;94845.09796;93974.95926999999;823
-844.9652099999896;46.09796000000061;94845.09796;94000.13275;824
-881.8935400000046;46.09796000000061;94845.09796;93963.20442;825
-862.7394999999988;46.09796000000061;94845.09796;93982.35846;826
-870.8965599999823;46.09796000000061;94845.09796;93974.20140000002;827
-875.3349700000012;46.09796000000061;94845.09796;93969.76299;828
-872.7754099999822;46.09796000000061;94845.09796;93972.32255000001;829
-863.9145999999876;46.09796000000061;94845.09796;93981.18336000001;830
-870.0913899999958;46.09796000000061;94845.09796;93975.00657;831
-900.8676999999914;46.09796000000061;94845.09796;93944.23026000001;832
-933.682160000019;46.09796000000061;94845.09796;93911.41579999997;833
-883.6234099999949;46.09796000000061;94845.09796;93961.47455;834
-853.6025700000002;46.09796000000061;94845.09796;93991.49539;835
-821.2134000000027;46.09796000000061;94845.09796;94023.88455999999;836
-837.7110000000195;46.09796000000061;94845.09796;94007.38695999997;837
-917.7481600000167;46.09796000000061;94845.09796;93927.34979999998;838
-917.7568100000194;46.09796000000061;94845.09796;93927.34114999998;839
-905.6523200000177;46.09796000000061;94845.09796;93939.44563999998;840
-907.6364799999911;46.09796000000061;94845.09796;93937.46148000001;841
-915.868110000008;46.09796000000061;94845.09796;93929.22984999999;842
-922.7339300000131;46.09796000000061;94845.09796;93922.36402999998;843
-911.7244299999909;46.09796000000061;94845.09796;93933.37353000001;844
-918.8914800000052;46.09796000000061;94845.09796;93926.20648;845
-947.9874500000143;46.09796000000061;94845.09796;93897.11050999998;846
-896.0942099999914;46.09796000000061;94845.09796;93949.00375;847
-932.9902099999935;46.09796000000061;94845.09796;93912.10775000001;848
-945.7799900000039;46.09796000000061;94845.09796;93899.31796999999;849
-929.9150199999964;46.09796000000061;94845.09796;93915.18294;850
-997.2231899999878;46.09796000000061;94845.09796;93847.87477000001;851
-924.4205200000138;46.09796000000061;94845.09796;93920.67743999998;852
-889.8427899999988;46.09796000000061;94845.09796;93955.25517;853
-877.9932899999837;46.09796000000061;94845.09796;93967.10467000002;854
-868.5477100000146;46.09796000000061;94845.09796;93976.55024999999;855
-836.3957599999972;46.09796000000061;94845.09796;94008.7022;856
-823.2094000000186;46.09796000000061;94845.09796;94021.88855999998;857
-819.2732699999884;46.09796000000061;94845.09796;94025.82469000001;858
-848.9295599999722;46.09796000000061;94845.09796;93996.16840000002;859
-801.0826400000054;46.09796000000061;94845.09796;94044.01531999999;860
-801.0826400000054;46.09796000000061;94845.09796;94044.01531999999;861
-787.1547799999919;46.09796000000061;94845.09796;94057.94318;862
-769.2386600000065;46.09796000000061;94845.09796;94075.8593;863
-745.2014900000022;46.09796000000061;94845.09796;94099.89646999999;864
-737.8423799999973;46.09796000000061;94845.09796;94107.25558;865
-732.1767999999938;46.09796000000061;94845.09796;94112.92116;866
-764.7916999999952;46.09796000000061;94845.09796;94080.30626;867
-777.1147699999755;46.09796000000061;94845.09796;94067.98319000003;868
-798.6341899999828;46.09796000000061;94845.09796;94046.46377000002;869
-807.2743300000319;46.09796000000061;94845.09796;94037.82362999997;870
-746.8744199999911;46.09796000000061;94845.09796;94098.22354;871
-765.5440399999969;46.09796000000061;94845.09796;94079.55392;872
-754.3941899999837;46.09796000000061;94845.09796;94090.70377000002;873
-748.6349699999794;46.09796000000061;94845.09796;94096.46299000001;874
-749.4897899999786;46.09796000000061;94845.09796;94095.60817000002;875
-727.0158299999828;46.09796000000061;94845.09796;94118.08213000001;876
-736.2700700000066;46.09796000000061;94845.09796;94108.82788999999;877
-755.9628000000171;46.09796000000061;94845.09796;94089.13515999998;878
-761.7645800000138;46.09796000000061;94845.09796;94083.33337999998;879
-745.9639799999975;46.09796000000061;94845.09796;94099.13398;880
-748.6072100000097;46.09796000000061;94845.09796;94096.49074999998;881
-744.5037799999878;46.09796000000061;94845.09796;94100.59418000001;882
-746.9420599999914;46.09796000000061;94845.09796;94098.15590000001;883
-765.6272100000205;46.09796000000061;94845.09796;94079.47074999998;884
-777.3652499999966;46.09796000000061;94845.09796;94067.73271;885
-773.4495600000009;46.09796000000061;94845.09796;94071.6484;886
-779.5108899999971;46.09796000000061;94845.09796;94065.58707000001;887
-780.4247199999963;46.09796000000061;94845.09796;94064.67324;888
-779.1337999999774;46.09796000000061;94845.09796;94065.96416000002;889
-746.7191999999787;46.09796000000061;94845.09796;94098.37876000002;890
-747.3833599999821;46.09796000000061;94845.09796;94097.71460000002;891
-764.8422999999766;46.09796000000061;94845.09796;94080.25566000002;892
-761.3688199999757;46.09796000000061;94845.09796;94083.72914000002;893
-770.8285699999963;46.09796000000061;94845.09796;94074.26939;894
-733.847810000002;46.09796000000061;94845.09796;94111.25014999999;895
-795.1565299999852;46.09796000000061;94845.09796;94049.94143000002;896
-811.9732100000058;46.09796000000061;94845.09796;94033.12474999999;897
-811.6301599999957;46.09796000000061;94845.09796;94033.4678;898
-824.0100100000093;46.09796000000061;94845.09796;94021.08794999999;899
-828.0311499999694;46.09796000000061;94845.09796;94017.06681000003;900
-840.9336600000036;46.09796000000061;94845.09796;94004.16429999999;901
-847.7889100000122;46.09796000000061;94845.09796;93997.30904999998;902
-860.6093900000161;46.09796000000061;94845.09796;93984.48856999999;903
-866.199849999985;46.09796000000061;94845.09796;93978.89811000001;904
-882.5987400000121;46.09796000000061;94845.09796;93962.49921999998;905
-867.1352699999819;46.09796000000061;94845.09796;93977.96269000001;906
-837.0164600000124;46.09796000000061;94845.09796;94008.08149999999;907
-816.9764000000121;46.09796000000061;94845.09796;94028.12155999999;908
-774.5666499999975;46.09796000000061;94845.09796;94070.53131;909
-822.2676799999842;46.09796000000061;94845.09796;94022.83028000001;910
-829.2792199999703;46.09796000000061;94845.09796;94015.81874000003;911
-848.6438000000036;46.09796000000061;94845.09796;93996.45416;912
-837.7531699999649;46.09796000000061;94845.09796;94007.34479000003;913
-800.3536399999946;46.09796000000061;94845.09796;94044.74432;914
-789.2813099999952;46.09796000000061;94845.09796;94055.81665000001;915
-789.2813099999952;46.09796000000061;94845.09796;94055.81665000001;916
-778.2670900000028;46.09796000000061;94845.09796;94066.83086999999;917
-778.2688699999885;46.09796000000061;94845.09796;94066.82909000001;918
-749.3360000000247;46.09796000000061;94845.09796;94095.76195999997;919
-760.082039999989;46.09796000000061;94845.09796;94085.01592;920
-770.8564199999928;46.09796000000061;94845.09796;94074.24154;921
-770.4003799999955;46.09796000000061;94845.09796;94074.69758000001;922
-773.3689599999698;46.09796000000061;94845.09796;94071.72900000004;923
-772.4495799999637;46.09796000000061;94845.09796;94072.64838000004;924
-772.5516999999637;46.09796000000061;94845.09796;94072.54626000003;925
-772.6837899999636;46.09796000000061;94845.09796;94072.41417000003;926
-774.6927499999689;46.09796000000061;94845.09796;94070.40521000003;927
-760.9098299999908;46.09796000000061;94845.09796;94084.18813000001;928
-758.9554399999705;46.09796000000061;94845.09796;94086.14252000002;929
-773.528039999969;46.09796000000061;94845.09796;94071.56992000002;930
-818.6939799999785;46.09796000000061;94845.09796;94026.40398000002;931
-819.4978199999828;46.09796000000061;94845.09796;94025.60014000001;932
-819.9238799999689;46.09796000000061;94845.09796;94025.17408000003;933
-833.41672999998;46.09796000000061;94845.09796;94011.68123000002;934
-837.6711100000077;46.09796000000061;94845.09796;94007.42684999999;935
-851.1335199999696;46.09796000000061;94845.09796;93993.96444000003;936
-850.7291799999957;46.09796000000061;94845.09796;93994.36878;937
-875.5795700000016;46.09796000000061;94845.09796;93969.51839;938
-895.1946699999686;46.09796000000061;94845.09796;93949.90329000003;939
-855.9595300000153;46.09796000000061;94845.09796;93989.13842999998;940
-841.5324399999922;46.09796000000061;94845.09796;94003.56552;941
-825.779460000026;46.09796000000061;94845.09796;94019.31849999998;942
-800.8425499999959;46.09796000000061;94845.09796;94044.25541;943
-847.4949299999827;46.09796000000061;94845.09796;93997.60303000001;944
-866.3158800000124;46.09796000000061;94845.09796;93978.78207999999;945
-871.9395100000015;46.09796000000061;94845.09796;93973.15845;946
-904.5159200000152;46.09796000000061;94845.09796;93940.58203999998;947
-897.812269999996;46.09796000000061;94845.09796;93947.28569;948
-902.6418699999957;46.09796000000061;94845.09796;93942.45609;949
-874.8315799999982;46.09796000000061;94845.09796;93970.26638;950
-872.5505999999816;46.09796000000061;94845.09796;93972.54736000001;951
-860.7996399999979;46.09796000000061;94845.09796;93984.29832;952
-857.8371000000321;46.09796000000061;94845.09796;93987.26085999997;953
-858.7153700000289;46.09796000000061;94845.09796;93986.38258999996;954
-830.2163100000047;46.09796000000061;94845.09796;94014.88165;955
-811.1889899999949;46.09796000000061;94845.09796;94033.90897;956
-758.683990000001;46.09796000000061;94845.09796;94086.41397;957
-762.3938600000022;46.09796000000061;94845.09796;94082.7041;958
-763.9870200000036;46.09796000000061;94845.09796;94081.11094;959
-754.7456199999943;46.09796000000061;94845.09796;94090.35234;960
-752.069799999967;46.09796000000061;94845.09796;94093.02816000003;961
-752.360630000016;46.09796000000061;94845.09796;94092.73732999999;962
-735.5939700000142;46.09796000000061;94845.09796;94109.50398999998;963
-738.0227399999729;46.09796000000061;94845.09796;94107.07522000003;964
-786.3796499999801;46.09796000000061;94845.09796;94058.71831000003;965
-827.509660000028;46.09796000000061;94845.09796;94017.58829999997;966
-829.1069699999887;46.09796000000061;94845.09796;94015.99099;967
-807.5087100000002;46.09796000000061;94845.09796;94037.58925;968
-861.3411500000202;46.09796000000061;94845.09796;93983.75680999998;969
-809.8427900000148;46.09796000000061;94845.09796;94035.25516999999;970
-736.8539100000157;46.09796000000061;94845.09796;94108.24404999998;971
-830.3981100000004;46.09796000000061;94845.09796;94014.69985;972
-892.5874399999827;46.09796000000061;94845.09796;93952.51052000001;973
-887.4346500000003;46.09796000000061;94845.09796;93957.66331;974
-877.7047400000015;46.09796000000061;94845.09796;93967.39322;975
-876.2648899999917;46.09796000000061;94845.09796;93968.83307000001;976
-873.7342300000079;46.09796000000061;94845.09796;93971.36373;977
-872.9850500000028;46.09796000000061;94845.09796;93972.11291;978
-851.2117699999818;46.09796000000061;94845.09796;93993.88619000002;979
-837.7817099999746;46.09796000000061;94845.09796;94007.31625000002;980
-772.8417099999901;46.09796000000061;94845.09796;94072.25625;981
-781.4673399999631;46.09796000000061;94845.09796;94063.63062000004;982
-782.0804699999657;46.09796000000061;94845.09796;94063.01749000003;983
-802.5591899999758;46.09796000000061;94845.09796;94042.53877000003;984
-868.0928700000107;46.09796000000061;94845.09796;93977.00508999999;985
-868.2803100000107;46.09796000000061;94845.09796;93976.81764999998;986
-782.2425499999691;46.09796000000061;94845.09796;94062.85541000003;987
-836.4031899999941;46.09796000000061;94845.09796;94008.69477;988
-823.7086999999882;46.09796000000061;94845.09796;94021.38926000001;989
-815.2794199999823;46.09796000000061;94845.09796;94029.81854000002;990
-820.6390800000082;46.09796000000061;94845.09796;94024.45887999999;991
-809.9831800000203;46.09796000000061;94845.09796;94035.11477999997;992
-815.0039600000106;46.09796000000061;94845.09796;94030.09399999998;993
-805.7375599999908;46.09796000000061;94845.09796;94039.3604;994
-773.244159999991;46.09796000000061;94845.09796;94071.85380000001;995
-762.2952000000024;46.09796000000061;94845.09796;94082.80275999999;996
-762.2782800000218;46.09796000000061;94845.09796;94082.81967999997;997
-762.661680000022;46.09796000000061;94845.09796;94082.43627999998;998
-784.0063199999637;46.09796000000061;94845.09796;94061.09164000004;999
-815.3912200000295;46.09796000000061;94845.09796;94029.70673999997;1000
-815.1615000000268;46.09796000000061;94845.09796;94029.93645999997;1001
-794.8480200000065;46.09796000000061;94845.09796;94050.24994;1002
-776.0176200000153;46.09796000000061;94845.09796;94069.08033999999;1003
-784.3748999999943;46.09796000000061;94845.09796;94060.72306;1004
-758.5470800000169;46.09796000000061;94845.09796;94086.55087999998;1005
-742.8938899999994;46.09796000000061;94845.09796;94102.20407;1006
-746.5239100000214;46.09796000000061;94845.09796;94098.57404999998;1007
-769.232929999976;46.09796000000061;94845.09796;94075.86503000003;1008
-767.5450900000045;46.09796000000061;94845.09796;94077.55287;1009
-767.2387100000016;46.09796000000061;94845.09796;94077.85925;1010
-765.5340699999897;46.09796000000061;94845.09796;94079.56389;1011
-773.7619099999797;46.09796000000061;94845.09796;94071.33605000001;1012
-760.4873500000075;46.09796000000061;94845.09796;94084.61060999999;1013
-764.5627499999913;46.09796000000061;94845.09796;94080.53521;1014
-816.1549000000108;46.09796000000061;94845.09796;94028.94305999999;1015
-812.3402200000078;46.09796000000061;94845.09796;94032.75773999999;1016
-813.9324100000067;46.09796000000061;94845.09796;94031.16554999999;1017
-835.6579000000113;46.09796000000061;94845.09796;94009.44006;1018
-832.0909900000036;46.09796000000061;94845.09796;94013.00697;1019
-803.8456499999846;46.09796000000061;94845.09796;94041.25231000001;1020
-840.1196099999835;46.09796000000061;94845.09796;94004.97835000002;1021
-822.6642699999984;46.09796000000061;94845.09796;94022.43369;1022
-833.5712999999994;46.09796000000061;94845.09796;94011.52666;1023
-718.5182400000059;46.09796000000061;94845.09796;94126.57972;1024
-766.2211100000014;46.09796000000061;94845.09796;94078.87685;1025
-792.0654699999775;46.09796000000061;94845.09796;94053.03249000003;1026
-750.9465800000021;46.09796000000061;94845.09796;94094.15138;1027
-756.0873499999811;46.09796000000061;94845.09796;94089.01061000001;1028
-705.6396299999815;46.09796000000061;94845.09796;94139.45833000002;1029
-753.3278100000041;46.09796000000061;94845.09796;94091.77015;1030
-813.0297299999861;46.09796000000061;94845.09796;94032.06823000002;1031
-756.3592700000039;46.09796000000061;94845.09796;94088.73869;1032
-803.0205299999767;46.09796000000061;94845.09796;94042.07743000002;1033
-827.458569999981;46.09796000000061;94845.09796;94017.63939000001;1034
-837.2681700000003;46.09796000000061;94845.09796;94007.82979;1035
-845.0822200000053;46.09796000000061;94845.09796;94000.01573999999;1036
-830.4399799999802;46.09796000000061;94845.09796;94014.65798000002;1037
-749.7971299999672;46.09796000000061;94845.09796;94095.30083000004;1038
-749.7971299999672;46.09796000000061;94845.09796;94095.30083000004;1039
-784.4507299999941;46.09796000000061;94845.09796;94060.64723;1040
-784.1103299999904;46.09796000000061;94845.09796;94060.98763;1041
-869.8880499999933;46.09796000000061;94845.09796;93975.20991;1042
-856.2870000000081;46.09796000000061;94845.09796;93988.81095999999;1043
-841.8185200000256;46.09796000000061;94845.09796;94003.27943999997;1044
-852.8513999999964;46.09796000000061;94845.09796;93992.24656;1045
-917.4017099999809;46.09796000000061;94845.09796;93927.69625000002;1046
-924.6537099999745;46.09796000000061;94845.09796;93920.44425000003;1047
-953.4584200000152;46.09796000000061;94845.09796;93891.63953999999;1048
-911.4513300000228;46.09796000000061;94845.09796;93933.64662999997;1049
-908.7153100000028;46.09796000000061;94845.09796;93936.38265;1050
-899.5753599999691;46.09796000000061;94845.09796;93945.52260000003;1051
-880.5597800000097;46.09796000000061;94845.09796;93964.53817999999;1052
-881.6139700000289;46.09796000000061;94845.09796;93963.48398999996;1053
-872.7130199999827;46.09796000000061;94845.09796;93972.38494000002;1054
-863.3863299999896;46.09796000000061;94845.09796;93981.71163;1055
-868.337880000004;46.09796000000061;94845.09796;93976.76008;1056
-837.4980300000068;46.09796000000061;94845.09796;94007.59993;1057
-842.8700000000024;46.09796000000061;94845.09796;94002.22796;1058
-772.2579800000045;46.09796000000061;94845.09796;94072.83997999999;1059
-748.1435800000272;46.09796000000061;94845.09796;94096.95437999997;1060
-766.8729999999927;46.09796000000061;94845.09796;94078.22496;1061
-816.0776100000065;46.09796000000061;94845.09796;94029.02034999999;1062
-814.3791899999821;46.09796000000061;94845.09796;94030.71877000002;1063
-814.1174099999674;46.09796000000061;94845.09796;94030.98055000004;1064
-832.0187899999918;46.09796000000061;94845.09796;94013.07917000001;1065
-864.3957899999914;46.09796000000061;94845.09796;93980.70217;1066
-811.806470000007;46.09796000000061;94845.09796;94033.29148999999;1067
-811.9774100000069;46.09796000000061;94845.09796;94033.12054999999;1068
-925.2462399999965;46.09796000000061;94845.09796;93919.85172;1069
-918.1677599999903;46.09796000000061;94845.09796;93926.9302;1070
-899.2776800000113;46.09796000000061;94845.09796;93945.82027999999;1071
-897.5065499999804;46.09796000000061;94845.09796;93947.59141000002;1072
-899.2000600000031;46.09796000000061;94845.09796;93945.8979;1073
-894.8889499999874;46.09796000000061;94845.09796;93950.20901;1074
-930.5030000000269;46.09796000000061;94845.09796;93914.59495999997;1075
-934.953189999995;46.09796000000061;94845.09796;93910.14477;1076
-936.4091899999892;46.09796000000061;94845.09796;93908.68877000001;1077
-892.8709499999685;46.09796000000061;94845.09796;93952.22701000003;1078
-852.316969999974;46.09796000000061;94845.09796;93992.78099000003;1079
-849.6993200000153;46.09796000000061;94845.09796;93995.39863999998;1080
-852.7664400000001;46.09796000000061;94845.09796;93992.33151999999;1081
-810.244289999975;46.09796000000061;94845.09796;94034.85367000003;1082
-832.1908699999791;46.09796000000061;94845.09796;94012.90709000002;1083
-805.8311700000013;46.09796000000061;94845.09796;94039.26679;1084
-782.242680000006;46.09796000000061;94845.09796;94062.85527999999;1085
-778.0702200000234;46.09796000000061;94845.09796;94067.02773999998;1086
-767.830770000002;46.09796000000061;94845.09796;94077.26719;1087
-788.8562399999998;46.09796000000061;94845.09796;94056.24172;1088
-867.8694999999885;46.09796000000061;94845.09796;93977.22846000001;1089
-834.464769999969;46.09796000000061;94845.09796;94010.63319000004;1090
-824.7573699999937;46.09796000000061;94845.09796;94020.34059;1091
-810.3929100000056;46.09796000000061;94845.09796;94034.70504999999;1092
-808.0175800000028;46.09796000000061;94845.09796;94037.08038;1093
-833.8551199999985;46.09796000000061;94845.09796;94011.24284;1094
-801.0332599999971;46.09796000000061;94845.09796;94044.0647;1095
-768.5281200000289;56.79646999999581;94855.79647;94087.26834999997;1096
-770.8008299999957;56.79646999999581;94855.79647;94084.99564000001;1097
-779.4720900000037;56.79646999999581;94855.79647;94076.32437999999;1098
-813.2527899999875;56.79646999999581;94855.79647;94042.54368000002;1099
-791.5049500000077;56.79646999999581;94855.79647;94064.29152;1100
-791.6240900000078;56.79646999999581;94855.79647;94064.17237999999;1101
-791.7624700000076;56.79646999999581;94855.79647;94064.034;1102
-804.8191799999977;56.79646999999581;94855.79647;94050.97729000001;1103
-761.7130599999638;56.79646999999581;94855.79647;94094.08341000004;1104
-758.2797499999809;56.79646999999581;94855.79647;94097.51672000001;1105
-747.19187999999;56.79646999999581;94855.79647;94108.60459000002;1106
-710.4523499999942;56.79646999999581;94855.79647;94145.34412000001;1107
-717.8301100000023;56.79646999999581;94855.79647;94137.96636;1108
-726.3415300000115;56.79646999999581;94855.79647;94129.45494;1109
-739.0940699999719;56.79646999999581;94855.79647;94116.70240000002;1110
-718.4438100000176;56.79646999999581;94855.79647;94137.35265999999;1111
-735.1038899999909;56.79646999999581;94855.79647;94120.69258000002;1112
-733.1682499999763;56.79646999999581;94855.79647;94122.62822000003;1113
-733.2363299999761;56.79646999999581;94855.79647;94122.56014000003;1114
-725.8159899999675;56.79646999999581;94855.79647;94129.98048000003;1115
-723.6690800000024;56.79646999999581;94855.79647;94132.12739;1116
-727.0128299999818;56.79646999999581;94855.79647;94128.78364000002;1117
-713.1006699999798;56.79646999999581;94855.79647;94142.69580000002;1118
-750.6069699999755;56.79646999999581;94855.79647;94105.18950000002;1119
-765.6094599999915;56.79646999999581;94855.79647;94090.18701000001;1120
-778.4224899999907;56.79646999999581;94855.79647;94077.37398;1121
-795.5655999999791;56.79646999999581;94855.79647;94060.23087000003;1122
-786.6677500000036;56.79646999999581;94855.79647;94069.12872;1123
-764.8730500000072;56.79646999999581;94855.79647;94090.92341999999;1124
-746.2880100000089;56.79646999999581;94855.79647;94109.50846;1125
-750.5192999999878;56.79646999999581;94855.79647;94105.27717000002;1126
-749.9811900000335;56.79646999999581;94855.79647;94105.81527999997;1127
-740.7714899999984;56.79646999999581;94855.79647;94115.02498;1128
-726.3576199999923;56.79646999999581;94855.79647;94129.43885;1129
-730.708079999963;56.79646999999581;94855.79647;94125.08839000003;1130
-735.8845000000176;56.79646999999581;94855.79647;94119.91196999999;1131
-723.2579399999977;56.79646999999581;94855.79647;94132.53853;1132
-730.0586799999918;56.79646999999581;94855.79647;94125.73779000001;1133
-765.7898099999933;56.79646999999581;94855.79647;94090.00666000001;1134
-785.4172500000253;56.79646999999581;94855.79647;94070.37921999997;1135
-772.1688199999963;56.79646999999581;94855.79647;94083.62765000001;1136
-716.5060800000144;56.79646999999581;94855.79647;94139.29038999998;1137
-755.3298399999956;56.79646999999581;94855.79647;94100.46663000001;1138
-737.4411999999791;56.79646999999581;94855.79647;94118.35527000003;1139
-700.4266399999664;56.79646999999581;94855.79647;94155.36983000004;1140
-707.1433900000101;56.79646999999581;94855.79647;94148.65307999999;1141
-641.5594599999857;56.79646999999581;94855.79647;94214.23701000001;1142
-609.7353999999544;56.79646999999581;94855.79647;94246.06107000004;1143
-645.5868399999988;56.79646999999581;94855.79647;94210.20963;1144
-660.700159999972;56.79646999999581;94855.79647;94195.09631000002;1145
-641.751079999986;56.79646999999581;94855.79647;94214.04539000001;1146
-605.963560000034;56.79646999999581;94855.79647;94249.83290999997;1147
-689.9971400000024;56.79646999999581;94855.79647;94165.79933;1148
-680.2744800000016;56.79646999999581;94855.79647;94175.52199;1149
-727.5928899999926;56.79646999999581;94855.79647;94128.20358;1150
-756.2174999999818;56.79646999999581;94855.79647;94099.57897000002;1151
-727.4238200000094;56.79646999999581;94855.79647;94128.37264999999;1152
-727.0068300000106;56.79646999999581;94855.79647;94128.78963999999;1153
-741.1049199999864;56.79646999999581;94855.79647;94114.69155000002;1154
-767.8560399999753;56.79646999999581;94855.79647;94087.94043000003;1155
-721.9838399999879;56.79646999999581;94855.79647;94133.81263000001;1156
-647.624790000004;56.79646999999581;94855.79647;94208.17168;1157
-658.2628499999938;56.79646999999581;94855.79647;94197.53362;1158
